COMPANY_CD,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,BU_UNIT,BU_CONTACT_PERSON_CD,TRANS_BU_UNIT,INVOICE_TYPE,INVOICE_SEQ,INVOICE_NO,INVOICE_DT,FREQ,PERIOD_START_DT,PERIOD_END_DT,DUE_DT,ALLOC_QTY,NEG_IMB_QTY,POS_IMB_QTY,UNAUTH_OVERRUN_QTY,RATE_UNIT,TRANSPORT_RATE,POSITIVE_IMB_RATE,NEGETIVE_IMB_RATE,UNAUTH_OVERRUN_RATE,SALE_AMT,EXCHG_RATE_CD,EXCHG_RATE_DT,EXCHG_RATE_VALUE,INVOICE_RAISED_IN,GROSS_AMT,TAX_AMT,TAX_STRUCT_CD,TAX_EFF_DT,INVOICE_AMT,ADJUST_SIGN,ADJUST_AMT,NET_PAYABLE_AMT,INV_STATUS,CHECKED_FLAG,CHECKED_BY,CHECKED_DT,AUTHORIZED_FLAG,AUTHORIZED_BY,AUTHORIZED_DT,APPROVED_FLAG,APPROVED_BY,APPROVED_DT,ENT_BY,ENT_DT,FINANCIAL_YEAR,PDF_INV_DTL,PRINT_BY_ORI,PRINT_DT_ORI,NEG_IMB_AMT,POS_IMB_AMT,UNAUTH_OVERRUN_AMT,DEFICIENCY_QTY,SIP_PAY_RATE,DEFICIENCY_AMT,TRANSMISSION_AMT,SIP_PAY_FREQ,TDS_AMT,TDS_FACTOR,TDS_STRUCT_CD,TDS_EFF_DT,TCS_TDS,SAP_APPROVAL,SAP_APPROVED_BY,SAP_APPROVED_DT,SYS_INV_NO,INV_COMPONENT,PARKING_QTY,PARKING_RATE,PARKING_AMT
PipeInfra,18-1-11-18-1804-10000185,R,null,null,null,R,null,null,1,PC/PC,2023-2024,37114000202482,15/09/202300:00:00,1,01/09/2023 00:00:00,15/09/2023 00:00:00,22/09/202300:00:00,,null,null,null,1,null,null,null,null,2048393,null,null,null,1,2048393,null,null,null,null,null,null,null,null,Y,6,18/09/202300:00:00,Y,6,18/09/202300:00:00,Y,6,20/09/202300:00:00,130,18/09/202300:00:00,2023-2024,O,130,18/09/202300:00:00,null,null,null,null,null,null,null,null,914.46,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-2-18-1804-10000182,R,null,null,null,R,null,null,1,PC/PC,2023-2024,37114000203025,15/10/202300:00:00,1,01/10/2023 00:00:00,15/10/2023 00:00:00,20/10/202300:00:00,,null,null,null,1,null,null,null,null,9374088,null,null,null,1,9374088,null,null,null,null,null,null,null,null,Y,6,17/10/202300:00:00,Y,6,17/10/202300:00:00,Y,6,19/10/202300:00:00,130,17/10/202300:00:00,2023-2024,O,130,17/10/202300:00:00,null,null,null,null,null,null,null,null,4184.86,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-1-18-1804-10000183,R,null,null,null,R,null,null,1,PC/PC,2023-2024,37114000202941,15/10/202300:00:00,1,01/10/2023 00:00:00,15/10/2023 00:00:00,20/10/202300:00:00,,null,null,null,1,null,null,null,null,6574323,null,null,null,1,6574323,null,null,null,null,null,null,null,null,Y,6,17/10/202300:00:00,Y,6,17/10/202300:00:00,Y,6,19/10/202300:00:00,130,17/10/202300:00:00,2023-2024,O,130,17/10/202300:00:00,null,null,null,null,null,null,null,null,2934.97,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-18-18-1805-10000185,R,null,null,null,R,null,null,1,PC/PC,2023-2024,37114000202965,15/10/202300:00:00,1,01/10/2023 00:00:00,15/10/2023 00:00:00,20/10/202300:00:00,,null,null,null,1,null,null,null,null,653,null,null,null,1,653,null,null,null,null,null,null,null,null,Y,6,17/10/202300:00:00,Y,6,17/10/202300:00:00,Y,6,19/10/202300:00:00,130,17/10/202300:00:00,2023-2024,O,130,17/10/202300:00:00,null,null,null,null,null,null,null,null,.28,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-17-18-1802-10000182,R,null,null,null,R,null,null,1,PC/PC,2023-2024,37114000202973,15/10/202300:00:00,1,01/10/2023 00:00:00,15/10/2023 00:00:00,20/10/202300:00:00,,null,null,null,1,null,null,null,null,278,null,null,null,1,278,null,null,null,null,null,null,null,null,Y,6,17/10/202300:00:00,Y,6,17/10/202300:00:00,Y,6,19/10/202300:00:00,130,17/10/202300:00:00,2023-2024,O,130,17/10/202300:00:00,null,null,null,null,null,null,null,null,.12,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-20-18-1804-10000182,R,null,null,null,R,null,null,1,PC/PC,2023-2024,37114000202940,15/10/202300:00:00,1,01/10/2023 00:00:00,15/10/2023 00:00:00,16/10/202300:00:00,,null,null,null,1,null,null,null,null,2995,null,null,null,1,2995,null,null,null,null,null,null,null,null,Y,6,17/10/202300:00:00,Y,6,17/10/202300:00:00,Y,6,19/10/202300:00:00,130,17/10/202300:00:00,2023-2024,O,130,17/10/202300:00:00,null,null,null,null,null,null,null,null,1.34,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-12-18-1804-10000185,R,null,null,null,R,null,null,1,PC/PC,2023-2024,37114000202877,15/10/202300:00:00,1,01/10/2023 00:00:00,15/10/2023 00:00:00,20/10/202300:00:00,,null,null,null,1,null,null,null,null,10192,null,null,null,1,10192,null,null,null,null,null,null,null,null,Y,6,17/10/202300:00:00,Y,6,17/10/202300:00:00,Y,6,19/10/202300:00:00,130,17/10/202300:00:00,2023-2024,O,130,17/10/202300:00:00,null,null,null,null,null,null,null,null,4.55,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-9-18-1804-10000185,R,null,null,null,R,null,null,1,PC/PC,2023-2024,37114000202879,15/10/202300:00:00,1,01/10/2023 00:00:00,15/10/2023 00:00:00,20/10/202300:00:00,,null,null,null,1,null,null,null,null,36990,null,null,null,1,36990,null,null,null,null,null,null,null,null,Y,6,17/10/202300:00:00,Y,6,17/10/202300:00:00,Y,6,19/10/202300:00:00,130,17/10/202300:00:00,2023-2024,O,130,17/10/202300:00:00,null,null,null,null,null,null,null,null,16.51,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-1-18-1804-10000183,R,null,null,null,R,null,null,1,PC/PC,2023-2024,37114000202942,15/10/202300:00:00,1,01/10/2023 00:00:00,15/10/2023 00:00:00,20/10/202300:00:00,,null,null,null,1,null,null,null,null,2604,null,null,null,1,2604,null,null,null,null,null,null,null,null,Y,6,17/10/202300:00:00,Y,6,17/10/202300:00:00,Y,6,19/10/202300:00:00,130,17/10/202300:00:00,2023-2024,O,130,17/10/202300:00:00,null,null,null,null,null,null,null,null,1.16,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-2-18-1804-10000182,R,null,null,null,R,null,null,1,PC/PC,2023-2024,37114000203234,31/10/202300:00:00,2,16/10/2023 00:00:00,31/10/2023 00:00:00,06/11/202300:00:00,,null,null,null,1,null,null,null,null,29662597,null,null,null,1,29662597,null,null,null,null,null,null,null,null,Y,6,02/11/202300:00:00,Y,6,02/11/202300:00:00,Y,49,03/11/202300:00:00,130,02/11/202300:00:00,2023-2024,O,130,02/11/202300:00:00,null,null,null,null,null,null,null,null,13242.23,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-1-18-1804-10000183,R,null,null,null,R,null,null,1,PC/PC,2023-2024,37114000203235,31/10/202300:00:00,2,16/10/2023 00:00:00,31/10/2023 00:00:00,06/11/202300:00:00,,null,null,null,1,null,null,null,null,8866740,null,null,null,1,8866740,null,null,null,null,null,null,null,null,Y,6,02/11/202300:00:00,Y,6,02/11/202300:00:00,Y,49,03/11/202300:00:00,130,02/11/202300:00:00,2023-2024,O,130,02/11/202300:00:00,null,null,null,null,null,null,null,null,3958.37,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-11-18-1804-10000185,R,null,null,null,R,null,null,1,PC/PC,2023-2024,37114000203144,31/10/202300:00:00,2,16/10/2023 00:00:00,31/10/2023 00:00:00,06/11/202300:00:00,,null,null,null,1,null,null,null,null,14269239,null,null,null,1,14269239,null,null,null,null,null,null,null,null,Y,6,02/11/202300:00:00,Y,6,02/11/202300:00:00,Y,49,03/11/202300:00:00,130,02/11/202300:00:00,2023-2024,O,130,02/11/202300:00:00,null,null,null,null,null,null,null,null,6370.2,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-21-18-1803-10000182,R,null,null,null,R,null,null,1,PC/PC,2023-2024,24114000200212,15/08/202300:00:00,1,01/08/2023 00:00:00,15/08/2023 00:00:00,21/08/202300:00:00,,null,null,null,1,null,null,null,null,739516,null,null,null,1,739516,null,null,null,null,null,null,null,null,Y,6,17/08/202300:00:00,Y,6,17/08/202300:00:00,Y,6,17/08/202300:00:00,23,17/08/202300:00:00,2023-2024,O,23,17/08/202300:00:00,null,null,null,null,null,null,null,null,330.14,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-11-18-1804-10000185,R,null,null,null,R,null,null,1,PC/PC,2023-2024,37114000202042,15/08/202300:00:00,1,01/08/2023 00:00:00,15/08/2023 00:00:00,21/08/202300:00:00,,null,null,null,1,null,null,null,null,2155755,null,null,null,1,2155755,null,null,null,null,null,null,null,null,Y,6,17/08/202300:00:00,Y,6,17/08/202300:00:00,Y,6,17/08/202300:00:00,23,17/08/202300:00:00,2023-2024,O,23,17/08/202300:00:00,null,null,null,null,null,null,null,null,962.39,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-12-18-1804-10000185,R,null,null,null,R,null,null,1,PC/PC,2023-2024,37114000202216,31/08/202300:00:00,2,16/08/2023 00:00:00,31/08/2023 00:00:00,06/09/202300:00:00,,null,null,null,1,null,null,null,null,14950618,null,null,null,1,14950618,null,null,null,null,null,null,null,null,Y,6,03/09/202300:00:00,Y,6,03/09/202300:00:00,Y,6,04/09/202300:00:00,23,03/09/202300:00:00,2023-2024,O,23,03/09/202300:00:00,null,null,null,null,null,null,null,null,6674.38,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-11-18-1804-10000185,R,null,null,null,R,null,null,1,PC/PC,2023-2024,37114000202215,31/08/202300:00:00,2,16/08/2023 00:00:00,31/08/2023 00:00:00,06/09/202300:00:00,,null,null,null,1,null,null,null,null,2255982,null,null,null,1,2255982,null,null,null,null,null,null,null,null,Y,6,03/09/202300:00:00,Y,6,03/09/202300:00:00,Y,6,04/09/202300:00:00,23,03/09/202300:00:00,2023-2024,O,23,03/09/202300:00:00,null,null,null,null,null,null,null,null,1007.14,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-21-18-1803-10000182,R,null,null,null,R,null,null,1,PC/PC,2023-2024,24114000200236,31/08/202300:00:00,2,16/08/2023 00:00:00,31/08/2023 00:00:00,06/09/202300:00:00,,null,null,null,1,null,null,null,null,673880,null,null,null,1,673880,null,null,null,null,null,null,null,null,Y,6,03/09/202300:00:00,Y,6,03/09/202300:00:00,Y,6,04/09/202300:00:00,23,03/09/202300:00:00,2023-2024,O,23,03/09/202300:00:00,null,null,null,null,null,null,null,null,300.84,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-2-18-1804-10000182,R,null,null,null,R,null,null,1,PC/PC,2023-2024,37114000202704,30/09/202300:00:00,2,16/09/2023 00:00:00,30/09/2023 00:00:00,06/10/202300:00:00,,null,null,null,1,null,null,null,null,5761384,null,null,null,1,5761384,null,null,null,null,null,null,null,null,Y,6,04/10/202300:00:00,Y,6,04/10/202300:00:00,Y,6,09/10/202300:00:00,130,03/10/202300:00:00,2023-2024,O,130,03/10/202300:00:00,null,null,null,null,null,null,null,null,2572.05,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-22-18-1805-10000182,R,null,null,null,R,null,null,1,PC/PC,2023-2024,27114000200784,31/10/202300:00:00,2,16/10/2023 00:00:00,31/10/2023 00:00:00,06/11/202300:00:00,,null,null,null,1,null,null,null,null,4723973,null,null,null,1,4723973,null,null,null,null,null,null,null,null,Y,6,02/11/202300:00:00,Y,6,02/11/202300:00:00,Y,49,03/11/202300:00:00,130,02/11/202300:00:00,2023-2024,O,130,02/11/202300:00:00,null,null,null,null,null,null,null,null,2108.92,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-13-18-1804-10000185,R,null,null,null,R,null,null,1,PC/PC,2023-2024,37114000203143,31/10/202300:00:00,2,16/10/2023 00:00:00,31/10/2023 00:00:00,06/11/202300:00:00,,null,null,null,1,null,null,null,null,4708855,null,null,null,1,4708855,null,null,null,null,null,null,null,null,Y,6,02/11/202300:00:00,Y,6,02/11/202300:00:00,Y,49,03/11/202300:00:00,130,02/11/202300:00:00,2023-2024,O,130,02/11/202300:00:00,null,null,null,null,null,null,null,null,2102.17,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-9-18-1804-10000185,R,null,null,null,R,null,null,1,PC/PC,2023-2024,37114000203145,31/10/202300:00:00,2,16/10/2023 00:00:00,31/10/2023 00:00:00,06/11/202300:00:00,,null,null,null,1,null,null,null,null,23345619,null,null,null,1,23345619,null,null,null,null,null,null,null,null,Y,6,02/11/202300:00:00,Y,6,02/11/202300:00:00,Y,49,03/11/202300:00:00,130,02/11/202300:00:00,2023-2024,O,130,02/11/202300:00:00,null,null,null,null,null,null,null,null,10422.15,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-9-18-1804-10000185,R,null,null,null,R,null,null,1,PC/PC,2023-2024,37114000202044,15/08/202300:00:00,1,01/08/2023 00:00:00,15/08/2023 00:00:00,21/08/202300:00:00,,null,null,null,1,null,null,null,null,23474930,null,null,null,1,23474930,null,null,null,null,null,null,null,null,Y,6,17/08/202300:00:00,Y,6,17/08/202300:00:00,Y,6,17/08/202300:00:00,23,17/08/202300:00:00,2023-2024,O,23,17/08/202300:00:00,null,null,null,null,null,null,null,null,10479.88,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-12-18-1804-10000185,R,null,null,null,R,null,null,1,PC/PC,2023-2024,37114000202043,15/08/202300:00:00,1,01/08/2023 00:00:00,15/08/2023 00:00:00,21/08/202300:00:00,,null,null,null,1,null,null,null,null,12681794,null,null,null,1,12681794,null,null,null,null,null,null,null,null,Y,6,17/08/202300:00:00,Y,6,17/08/202300:00:00,Y,6,17/08/202300:00:00,23,17/08/202300:00:00,2023-2024,O,23,17/08/202300:00:00,null,null,null,null,null,null,null,null,5661.52,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-12-18-1804-10000185,R,null,null,null,R,null,null,1,PC/PC,2023-2024,37114000201836,31/07/202300:00:00,2,16/07/2023 00:00:00,31/07/2023 00:00:00,05/08/202300:00:00,,null,null,null,1,null,null,null,null,25643369,null,null,null,1,25643369,null,null,null,null,null,null,null,null,Y,6,02/08/202300:00:00,Y,6,02/08/202300:00:00,Y,6,03/08/202300:00:00,23,02/08/202300:00:00,2023-2024,O,23,02/08/202300:00:00,null,null,null,null,null,null,null,null,11447.93,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-2-18-1804-10000182,R,null,null,null,R,null,null,1,PC/PC,2023-2024,37114000201904,31/07/202300:00:00,2,16/07/2023 00:00:00,31/07/2023 00:00:00,05/08/202300:00:00,,null,null,null,1,null,null,null,null,4123909,null,null,null,1,4123909,null,null,null,null,null,null,null,null,Y,6,02/08/202300:00:00,Y,6,02/08/202300:00:00,Y,6,03/08/202300:00:00,23,02/08/202300:00:00,2023-2024,O,23,02/08/202300:00:00,null,null,null,null,null,null,null,null,1841.03,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-16-18-1804-10000185,R,null,null,null,R,null,null,1,PC/PC,2023-2024,37114000201833,31/07/202300:00:00,2,16/07/2023 00:00:00,31/07/2023 00:00:00,05/08/202300:00:00,,null,null,null,1,null,null,null,null,2112708,null,null,null,1,2112708,null,null,null,null,null,null,null,null,Y,6,02/08/202300:00:00,Y,6,02/08/202300:00:00,Y,6,03/08/202300:00:00,23,02/08/202300:00:00,2023-2024,O,23,02/08/202300:00:00,null,null,null,null,null,null,null,null,943.17,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-1-18-1804-10000183,R,null,null,null,R,null,null,1,PC/PC,2023-2024,37114000201905,31/07/202300:00:00,2,16/07/2023 00:00:00,31/07/2023 00:00:00,05/08/202300:00:00,,null,null,null,1,null,null,null,null,12506017,null,null,null,1,12506017,null,null,null,null,null,null,null,null,Y,6,02/08/202300:00:00,Y,6,02/08/202300:00:00,Y,6,03/08/202300:00:00,23,02/08/202300:00:00,2023-2024,O,23,02/08/202300:00:00,null,null,null,null,null,null,null,null,5583.04,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-2-18-1804-10000182,R,null,null,null,R,null,null,1,PC/PC,2023-2024,37114000202115,15/08/202300:00:00,1,01/08/2023 00:00:00,15/08/2023 00:00:00,21/08/202300:00:00,,null,null,null,1,null,null,null,null,4094714,null,null,null,1,4094714,null,null,null,null,null,null,null,null,Y,6,17/08/202300:00:00,Y,6,17/08/202300:00:00,Y,6,17/08/202300:00:00,23,17/08/202300:00:00,2023-2024,O,23,17/08/202300:00:00,null,null,null,null,null,null,null,null,1828,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-21-18-1803-10000182,R,null,null,null,R,null,null,1,PC/PC,2023-2024,24114000200304,30/09/202300:00:00,2,16/09/2023 00:00:00,30/09/2023 00:00:00,06/10/202300:00:00,,null,null,null,1,null,null,null,null,547013,null,null,null,1,547013,null,null,null,null,null,null,null,null,Y,6,04/10/202300:00:00,Y,6,04/10/202300:00:00,Y,6,09/10/202300:00:00,130,03/10/202300:00:00,2023-2024,O,130,03/10/202300:00:00,null,null,null,null,null,null,null,null,244.2,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-9-18-1804-10000185,R,null,null,null,R,null,null,1,PC/PC,2023-2024,37114000202640,30/09/202300:00:00,2,16/09/2023 00:00:00,30/09/2023 00:00:00,06/10/202300:00:00,,null,null,null,1,null,null,null,null,16168387,null,null,null,1,16168387,null,null,null,null,null,null,null,null,Y,6,04/10/202300:00:00,Y,6,04/10/202300:00:00,Y,6,09/10/202300:00:00,130,03/10/202300:00:00,2023-2024,O,130,03/10/202300:00:00,null,null,null,null,null,null,null,null,7218.03,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-12-18-1804-10000185,R,null,null,null,R,null,null,1,PC/PC,2023-2024,37114000202876,15/10/202300:00:00,1,01/10/2023 00:00:00,15/10/2023 00:00:00,20/10/202300:00:00,,null,null,null,1,null,null,null,null,7123596,null,null,null,1,7123596,null,null,null,null,null,null,null,null,Y,6,17/10/202300:00:00,Y,6,17/10/202300:00:00,Y,6,19/10/202300:00:00,130,17/10/202300:00:00,2023-2024,O,130,17/10/202300:00:00,null,null,null,null,null,null,null,null,3180.18,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-9-18-1804-10000185,R,null,null,null,R,null,null,1,PC/PC,2023-2024,37114000202878,15/10/202300:00:00,1,01/10/2023 00:00:00,15/10/2023 00:00:00,20/10/202300:00:00,,null,null,null,1,null,null,null,null,34674288,null,null,null,1,34674288,null,null,null,null,null,null,null,null,Y,6,17/10/202300:00:00,Y,6,17/10/202300:00:00,Y,6,19/10/202300:00:00,130,17/10/202300:00:00,2023-2024,O,130,17/10/202300:00:00,null,null,null,null,null,null,null,null,15479.59,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-16-18-1804-10000185,R,null,null,null,R,null,null,1,PC/PC,2023-2024,37114000202874,15/10/202300:00:00,1,01/10/2023 00:00:00,15/10/2023 00:00:00,20/10/202300:00:00,,null,null,null,1,null,null,null,null,2117437,null,null,null,1,2117437,null,null,null,null,null,null,null,null,Y,6,17/10/202300:00:00,Y,6,17/10/202300:00:00,Y,6,19/10/202300:00:00,130,17/10/202300:00:00,2023-2024,O,130,17/10/202300:00:00,null,null,null,null,null,null,null,null,945.28,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-12-18-1804-10000185,R,null,null,null,R,null,null,1,PC/PC,2023-2024,37114000203389,15/11/202300:00:00,1,01/11/2023 00:00:00,15/11/2023 00:00:00,21/11/202300:00:00,,null,null,null,1,null,null,null,null,14277218,null,null,null,1,14277218,null,null,null,null,null,null,null,null,Y,49,17/11/202300:00:00,Y,49,17/11/202300:00:00,Y,49,17/11/202300:00:00,130,17/11/202300:00:00,2023-2024,O,130,17/11/202300:00:00,null,null,null,null,null,null,null,null,6373.76,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-12-18-1804-10000185,R,null,null,null,R,null,null,1,PC/PC,2023-2024,37114000203390,15/11/202300:00:00,1,01/11/2023 00:00:00,15/11/2023 00:00:00,21/11/202300:00:00,,null,null,null,1,null,null,null,null,1814,null,null,null,1,1814,null,null,null,null,null,null,null,null,Y,49,17/11/202300:00:00,Y,49,17/11/202300:00:00,Y,49,17/11/202300:00:00,130,17/11/202300:00:00,2023-2024,O,130,17/11/202300:00:00,null,null,null,null,null,null,null,null,.81,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-9-18-1804-10000185,R,null,null,null,R,null,null,1,PC/PC,2023-2024,37114000203391,15/11/202300:00:00,1,01/11/2023 00:00:00,15/11/2023 00:00:00,21/11/202300:00:00,,null,null,null,1,null,null,null,null,22454066,null,null,null,1,22454066,null,null,null,null,null,null,null,null,Y,49,17/11/202300:00:00,Y,49,17/11/202300:00:00,Y,49,17/11/202300:00:00,130,17/11/202300:00:00,2023-2024,O,130,17/11/202300:00:00,null,null,null,null,null,null,null,null,10024.14,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-2-18-1804-10000182,R,null,null,null,R,null,null,1,PC/PC,2023-2024,37114000203919,15/12/202300:00:00,1,01/12/2023 00:00:00,15/12/2023 00:00:00,21/12/202300:00:00,,null,null,null,1,null,null,null,null,9786030,null,null,null,1,9786030,null,null,null,null,null,null,null,null,Y,6,18/12/202300:00:00,Y,6,18/12/202300:00:00,Y,6,19/12/202300:00:00,130,18/12/202300:00:00,2023-2024,O,130,18/12/202300:00:00,null,null,null,null,null,null,null,null,4368.76,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-11-18-1804-10000185,R,null,null,null,R,null,null,1,PC/PC,2023-2024,37114000203997,15/12/202300:00:00,1,01/12/2023 00:00:00,15/12/2023 00:00:00,21/12/202300:00:00,,null,null,null,1,null,null,null,null,1837672,null,null,null,1,1837672,null,null,null,null,null,null,null,null,Y,6,18/12/202300:00:00,Y,6,18/12/202300:00:00,Y,6,19/12/202300:00:00,130,18/12/202300:00:00,2023-2024,O,130,18/12/202300:00:00,null,null,null,null,null,null,null,null,820.39,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-12-18-1804-10000185,R,null,null,null,R,null,null,1,PC/PC,2023-2024,222939.220,15/12/202300:00:00,1,01/12/2023 00:00:00,15/12/2023 00:00:00,21/12/202300:00:00,,null,null,null,1,null,null,null,null,22032816,null,null,null,1,22032816,null,null,null,null,null,null,null,null,Y,130,18/12/202300:00:00,Y,130,18/12/202300:00:00,N,null,null,130,18/12/202300:00:00,2023-2024,O,130,18/12/202300:00:00,null,null,null,null,null,null,null,null,null,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-9-18-1804-10000185,R,null,null,null,R,null,null,1,PC/PC,2023-2024,37114000203999,15/12/202300:00:00,1,01/12/2023 00:00:00,15/12/2023 00:00:00,21/12/202300:00:00,,null,null,null,1,null,null,null,null,30663287,null,null,null,1,30663287,null,null,null,null,null,null,null,null,Y,6,18/12/202300:00:00,Y,6,18/12/202300:00:00,Y,6,19/12/202300:00:00,130,18/12/202300:00:00,2023-2024,O,130,18/12/202300:00:00,null,null,null,null,null,null,null,null,13688.97,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-20-18-1804-10000182,R,null,null,null,R,null,null,1,PC/PC,2023-2024,37114000203920,15/12/202300:00:00,1,01/12/2023 00:00:00,15/12/2023 00:00:00,21/12/202300:00:00,,null,null,null,1,null,null,null,null,2208658,null,null,null,1,2208658,null,null,null,null,null,null,null,null,Y,6,18/12/202300:00:00,Y,6,18/12/202300:00:00,Y,6,19/12/202300:00:00,130,18/12/202300:00:00,2023-2024,O,130,18/12/202300:00:00,null,null,null,null,null,null,null,null,986.01,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
