

<<START>>,<<FMS_SUPPLY_CONT_TRANSPTR>>,,,,,,,, 	(04-JUN-2025 15:54:00)
 
COMPANY_CD, COUNTERPARTY_CD, AGMT_NO, AGMT_REV, CONT_NO, CONT_REV, CONTRACT_TYPE, TRANSPORTER_CD, PLANT_SEQ_NO,TIMESTAMP,
2,59 , 1,0,3,0,S, 	(04-JUN-2025 15:54:04)
2,60 , ,,,,, 	(04-JUN-2025 15:54:04)	 (Not Inserted)
2,60 , ,,,,, 	(04-JUN-2025 15:54:04)	 (Not Inserted)
2,60 , ,,,,, 	(04-JUN-2025 15:54:04)	 (Not Inserted)
2,158 , ,,,,, 	(04-JUN-2025 15:54:04)	 (Not Inserted)
2,158 , ,,,,, 	(04-JUN-2025 15:54:04)	 (Not Inserted)
2,158 , ,,,,, 	(04-JUN-2025 15:54:04)	 (Not Inserted)
2,158 , ,,,,, 	(04-JUN-2025 15:54:04)	 (Not Inserted)
2,63 , 1,0,2,0,S, 	(04-JUN-2025 15:54:04)
2,63 , 1,0,1,0,S, 	(04-JUN-2025 15:54:04)
2,63 , 1,0,1,1,S, 	(04-JUN-2025 15:54:04)
2,63 , 1,0,3,0,S, 	(04-JUN-2025 15:54:04)
2,63 , 1,0,4,1,S, 	(04-JUN-2025 15:54:04)
2,63 , 1,0,4,0,S, 	(04-JUN-2025 15:54:04)
2,65 , 1,0,2,0,S, 	(04-JUN-2025 15:54:04)
2,65 , 1,0,1,0,S, 	(04-JUN-2025 15:54:04)
2,66 , ,,,,, 	(04-JUN-2025 15:54:04)	 (Not Inserted)
2,67 , ,,,,, 	(04-JUN-2025 15:54:04)	 (Not Inserted)
2,67 , ,,,,, 	(04-JUN-2025 15:54:04)	 (Not Inserted)
2,67 , ,,,,, 	(04-JUN-2025 15:54:04)	 (Not Inserted)
2,144 , 1,0,1,0,S, 	(04-JUN-2025 15:54:04)
2,92 , 1,0,1,0,S, 	(04-JUN-2025 15:54:04)
2,92 , 2,0,1,0,S, 	(04-JUN-2025 15:54:04)
2,104 , 1,0,1,0,S, 	(04-JUN-2025 15:54:04)
2,104 , 2,0,1,0,S, 	(04-JUN-2025 15:54:04)
2,104 , 1,0,2,0,S, 	(04-JUN-2025 15:54:04)
2,104 , 2,0,1,1,S, 	(04-JUN-2025 15:54:04)
2,105 , ,,,,, 	(04-JUN-2025 15:54:04)	 (Not Inserted)
2,105 , ,,,,, 	(04-JUN-2025 15:54:04)	 (Not Inserted)
2,105 , ,,,,, 	(04-JUN-2025 15:54:04)	 (Not Inserted)
2,105 , ,,,,, 	(04-JUN-2025 15:54:04)	 (Not Inserted)
2,105 , ,,,,, 	(04-JUN-2025 15:54:04)	 (Not Inserted)
2,105 , ,,,,, 	(04-JUN-2025 15:54:04)	 (Not Inserted)
2,105 , ,,,,, 	(04-JUN-2025 15:54:04)	 (Not Inserted)
2,105 , ,,,,, 	(04-JUN-2025 15:54:04)	 (Not Inserted)
2,105 , ,,,,, 	(04-JUN-2025 15:54:04)	 (Not Inserted)
2,105 , ,,,,, 	(04-JUN-2025 15:54:04)	 (Not Inserted)
2,105 , ,,,,, 	(04-JUN-2025 15:54:04)	 (Not Inserted)
2,105 , ,,,,, 	(04-JUN-2025 15:54:04)	 (Not Inserted)
2,105 , ,,,,, 	(04-JUN-2025 15:54:04)	 (Not Inserted)
2,105 , ,,,,, 	(04-JUN-2025 15:54:04)	 (Not Inserted)
2,105 , ,,,,, 	(04-JUN-2025 15:54:04)	 (Not Inserted)
2,105 , ,,,,, 	(04-JUN-2025 15:54:04)	 (Not Inserted)
2,105 , ,,,,, 	(04-JUN-2025 15:54:04)	 (Not Inserted)
2,105 , ,,,,, 	(04-JUN-2025 15:54:04)	 (Not Inserted)
2,105 , ,,,,, 	(04-JUN-2025 15:54:04)	 (Not Inserted)
2,105 , ,,,,, 	(04-JUN-2025 15:54:04)	 (Not Inserted)
2,105 , ,,,,, 	(04-JUN-2025 15:54:04)	 (Not Inserted)
2,105 , ,,,,, 	(04-JUN-2025 15:54:04)	 (Not Inserted)
2,105 , ,,,,, 	(04-JUN-2025 15:54:04)	 (Not Inserted)
2,105 , ,,,,, 	(04-JUN-2025 15:54:04)	 (Not Inserted)
2,105 , ,,,,, 	(04-JUN-2025 15:54:04)	 (Not Inserted)
2,105 , ,,,,, 	(04-JUN-2025 15:54:04)	 (Not Inserted)
2,105 , ,,,,, 	(04-JUN-2025 15:54:04)	 (Not Inserted)
2,105 , ,,,,, 	(04-JUN-2025 15:54:04)	 (Not Inserted)
2,105 , ,,,,, 	(04-JUN-2025 15:54:04)	 (Not Inserted)
2,105 , ,,,,, 	(04-JUN-2025 15:54:04)	 (Not Inserted)
2,105 , ,,,,, 	(04-JUN-2025 15:54:04)	 (Not Inserted)
2,105 , ,,,,, 	(04-JUN-2025 15:54:04)	 (Not Inserted)
2,105 , ,,,,, 	(04-JUN-2025 15:54:04)	 (Not Inserted)
2,105 , ,,,,, 	(04-JUN-2025 15:54:04)	 (Not Inserted)
2,105 , ,,,,, 	(04-JUN-2025 15:54:04)	 (Not Inserted)
2,105 , ,,,,, 	(04-JUN-2025 15:54:04)	 (Not Inserted)
2,105 , ,,,,, 	(04-JUN-2025 15:54:04)	 (Not Inserted)
2,105 , ,,,,, 	(04-JUN-2025 15:54:04)	 (Not Inserted)
2,105 , ,,,,, 	(04-JUN-2025 15:54:04)	 (Not Inserted)
2,105 , ,,,,, 	(04-JUN-2025 15:54:04)	 (Not Inserted)
2,105 , ,,,,, 	(04-JUN-2025 15:54:04)	 (Not Inserted)
2,105 , ,,,,, 	(04-JUN-2025 15:54:04)	 (Not Inserted)
2,105 , ,,,,, 	(04-JUN-2025 15:54:04)	 (Not Inserted)
2,105 , ,,,,, 	(04-JUN-2025 15:54:04)	 (Not Inserted)
2,105 , ,,,,, 	(04-JUN-2025 15:54:04)	 (Not Inserted)
2,105 , ,,,,, 	(04-JUN-2025 15:54:04)	 (Not Inserted)
2,105 , ,,,,, 	(04-JUN-2025 15:54:04)	 (Not Inserted)
2,105 , ,,,,, 	(04-JUN-2025 15:54:04)	 (Not Inserted)
2,105 , ,,,,, 	(04-JUN-2025 15:54:04)	 (Not Inserted)
2,105 , ,,,,, 	(04-JUN-2025 15:54:04)	 (Not Inserted)
2,105 , ,,,,, 	(04-JUN-2025 15:54:04)	 (Not Inserted)
2,105 , ,,,,, 	(04-JUN-2025 15:54:04)	 (Not Inserted)
2,105 , ,,,,, 	(04-JUN-2025 15:54:04)	 (Not Inserted)
2,105 , ,,,,, 	(04-JUN-2025 15:54:04)	 (Not Inserted)
2,105 , ,,,,, 	(04-JUN-2025 15:54:04)	 (Not Inserted)
2,105 , ,,,,, 	(04-JUN-2025 15:54:04)	 (Not Inserted)
2,105 , ,,,,, 	(04-JUN-2025 15:54:04)	 (Not Inserted)
2,105 , ,,,,, 	(04-JUN-2025 15:54:04)	 (Not Inserted)
2,162 , 1,0,1,0,S, 	(04-JUN-2025 15:54:04)
2,162 , 1,0,2,0,S, 	(04-JUN-2025 15:54:04)
2,162 , 1,0,3,0,S, 	(04-JUN-2025 15:54:04)
2,106 , ,,,,, 	(04-JUN-2025 15:54:04)	 (Not Inserted)
2,107 , ,,,,, 	(04-JUN-2025 15:54:04)	 (Not Inserted)
2,107 , ,,,,, 	(04-JUN-2025 15:54:04)	 (Not Inserted)
2,107 , ,,,,, 	(04-JUN-2025 15:54:04)	 (Not Inserted)
2,107 , ,,,,, 	(04-JUN-2025 15:54:04)	 (Not Inserted)
2,278 , 1,0,2,0,S, 	(04-JUN-2025 15:54:04)
2,278 , 1,0,6,0,S, 	(04-JUN-2025 15:54:04)
2,278 , 1,0,5,0,S, 	(04-JUN-2025 15:54:04)
2,278 , 1,0,1,0,S, 	(04-JUN-2025 15:54:04)
2,278 , 1,0,7,0,S, 	(04-JUN-2025 15:54:04)
2,278 , 1,0,8,0,S, 	(04-JUN-2025 15:54:04)
2,278 , 1,0,9,0,S, 	(04-JUN-2025 15:54:04)
2,278 , 1,0,3,0,S, 	(04-JUN-2025 15:54:04)
2,278 , 1,0,4,0,S, 	(04-JUN-2025 15:54:04)
2,183 , 1,0,1,0,S, 	(04-JUN-2025 15:54:04)
2,184 , 1,0,3,0,S, 	(04-JUN-2025 15:54:04)
2,184 , 1,0,3,1,S, 	(04-JUN-2025 15:54:04)
2,184 , 1,0,4,0,S, 	(04-JUN-2025 15:54:04)
2,184 , 1,0,1,0,S, 	(04-JUN-2025 15:54:04)
2,184 , 1,0,2,0,S, 	(04-JUN-2025 15:54:04)
2,130 , 1,0,1,0,S, 	(04-JUN-2025 15:54:04)
2,130 , 1,0,1,1,S, 	(04-JUN-2025 15:54:04)
2,130 , 1,0,2,0,S, 	(04-JUN-2025 15:54:04)

TOTAL DATA IN EXCEL : ,1386,,,,,, 	(04-JUN-2025 15:54:04)
 

TOTAL DATA INSERTED : ,888,,,,,, 	(04-JUN-2025 15:54:04)
 

TOTAL SKIPPED DATA ,498,,,,,, 	(04-JUN-2025 15:54:04)
 
<<END>>,<<FMS_SUPPLY_CONT_LIABILITY>>,,,,,, 	(04-JUN-2025 15:54:04)
 

<<START>>,<<FMS_SUPPLY_BILLING_DTL>>,, 	(04-JUN-2025 15:54:04)
 
COMPANY_CD,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONT_TYPE,EFF_DT,TIMESTAMP,
2,217,1,0,21,0,S,22/12/2010 00:00:00,1 	(04-JUN-2025 15:54:04)
2,217,1,0,22,0,S,22/12/2010 00:00:00,1 	(04-JUN-2025 15:54:04)
2,217,1,0,23,0,S,22/12/2010 00:00:00,1 	(04-JUN-2025 15:54:04)
2,217,1,0,24,0,S,22/12/2010 00:00:00,1 	(04-JUN-2025 15:54:04)
2,217,1,0,25,0,S,22/12/2010 00:00:00,1 	(04-JUN-2025 15:54:04)
2,217,1,0,26,0,S,22/12/2010 00:00:00, 	(04-JUN-2025 15:54:04)	 (Not Inserted)
2,217,1,0,26,1,S,22/12/2010 00:00:00,1 	(04-JUN-2025 15:54:04)
2,217,1,0,27,0,S,22/12/2010 00:00:00, 	(04-JUN-2025 15:54:04)	 (Not Inserted)
2,217,1,0,27,1,S,22/12/2010 00:00:00,1 	(04-JUN-2025 15:54:04)
2,217,1,0,28,0,S,22/12/2010 00:00:00,1 	(04-JUN-2025 15:54:04)
2,217,1,0,29,0,S,23/12/2010 00:00:00,1 	(04-JUN-2025 15:54:04)
2,217,1,0,30,0,S,23/12/2010 00:00:00,1 	(04-JUN-2025 15:54:04)
2,217,1,0,31,0,S,23/12/2010 00:00:00,1 	(04-JUN-2025 15:54:04)
2,217,1,0,32,0,S,23/12/2010 00:00:00,1 	(04-JUN-2025 15:54:04)
2,217,1,0,33,0,S,23/12/2010 00:00:00,1 	(04-JUN-2025 15:54:04)
2,217,1,0,34,0,S,23/12/2010 00:00:00,1 	(04-JUN-2025 15:54:04)
2,217,1,0,33,1,S,23/12/2010 00:00:00,1 	(04-JUN-2025 15:54:04)
2,217,1,0,35,0,S,23/12/2010 00:00:00,1 	(04-JUN-2025 15:54:04)
2,217,1,0,36,0,S,23/12/2010 00:00:00,1 	(04-JUN-2025 15:54:04)
2,217,1,0,37,0,S,23/12/2010 00:00:00,1 	(04-JUN-2025 15:54:04)
2,217,1,0,38,0,S,23/12/2010 00:00:00,1 	(04-JUN-2025 15:54:04)
2,217,1,0,39,0,S,23/12/2010 00:00:00,1 	(04-JUN-2025 15:54:04)
2,217,1,0,40,0,S,23/12/2010 00:00:00,1 	(04-JUN-2025 15:54:04)
2,217,1,0,41,0,S,23/12/2010 00:00:00,1 	(04-JUN-2025 15:54:04)
2,217,1,0,41,1,S,23/12/2010 00:00:00,1 	(04-JUN-2025 15:54:04)
2,217,1,0,42,0,S,24/12/2010 00:00:00,1 	(04-JUN-2025 15:54:04)
2,217,1,0,43,0,S,24/12/2010 00:00:00,1 	(04-JUN-2025 15:54:04)
2,217,1,0,44,0,S,24/12/2010 00:00:00,1 	(04-JUN-2025 15:54:04)
2,217,1,0,45,0,S,24/12/2010 00:00:00,1 	(04-JUN-2025 15:54:04)
2,3,1,3,58,0,S,09/02/2011 00:00:00,1 	(04-JUN-2025 15:54:04)
2,3,1,3,59,0,S,09/02/2011 00:00:00,1 	(04-JUN-2025 15:54:04)
2,3,1,3,60,0,S,09/02/2011 00:00:00,1 	(04-JUN-2025 15:54:04)
2,3,1,3,61,0,S,09/02/2011 00:00:00,1 	(04-JUN-2025 15:54:04)
2,3,1,3,62,0,S,09/02/2011 00:00:00,1 	(04-JUN-2025 15:54:04)
2,3,1,3,63,0,S,09/02/2011 00:00:00,1 	(04-JUN-2025 15:54:04)
2,3,1,3,64,0,S,10/02/2011 00:00:00,1 	(04-JUN-2025 15:54:04)
2,3,1,3,65,0,S,10/02/2011 00:00:00,1 	(04-JUN-2025 15:54:04)
2,3,1,3,66,0,S,10/02/2011 00:00:00,1 	(04-JUN-2025 15:54:04)
2,3,1,3,75,2,S,07/04/2011 00:00:00,1 	(04-JUN-2025 15:54:04)
2,1,2,0,21,1,S,07/04/2011 00:00:00,1 	(04-JUN-2025 15:54:04)
2,1,2,0,21,2,S,07/04/2011 00:00:00,1 	(04-JUN-2025 15:54:04)
2,1,2,0,23,0,S,08/04/2011 00:00:00,1 	(04-JUN-2025 15:54:04)
2,217,1,0,1,0,S,08/12/2010 00:00:00,1 	(04-JUN-2025 15:54:04)
2,217,1,0,11,0,S,22/12/2010 00:00:00,1 	(04-JUN-2025 15:54:04)
2,217,1,0,12,0,S,22/12/2010 00:00:00,1 	(04-JUN-2025 15:54:04)
2,217,1,0,13,0,S,22/12/2010 00:00:00,1 	(04-JUN-2025 15:54:04)
2,217,1,0,14,0,S,22/12/2010 00:00:00,1 	(04-JUN-2025 15:54:04)
2,217,1,0,15,0,S,22/12/2010 00:00:00,1 	(04-JUN-2025 15:54:04)
2,217,1,0,17,0,S,22/12/2010 00:00:00,1 	(04-JUN-2025 15:54:04)
2,217,1,0,18,0,S,22/12/2010 00:00:00,1 	(04-JUN-2025 15:54:04)
2,217,1,0,19,0,S,22/12/2010 00:00:00,1 	(04-JUN-2025 15:54:04)
2,217,1,0,20,0,S,22/12/2010 00:00:00,1 	(04-JUN-2025 15:54:04)
2,3,1,3,14,0,S,28/12/2010 00:00:00,1 	(04-JUN-2025 15:54:04)
2,3,1,3,15,0,S,28/12/2010 00:00:00,1 	(04-JUN-2025 15:54:04)
2,3,1,3,16,0,S,28/12/2010 00:00:00,1 	(04-JUN-2025 15:54:04)
2,3,1,3,17,0,S,28/12/2010 00:00:00,1 	(04-JUN-2025 15:54:04)
2,3,1,3,18,0,S,28/12/2010 00:00:00,1 	(04-JUN-2025 15:54:04)
2,3,1,3,19,0,S,28/12/2010 00:00:00,1 	(04-JUN-2025 15:54:04)
2,3,1,3,20,0,S,28/12/2010 00:00:00,1 	(04-JUN-2025 15:54:04)
2,3,1,3,21,0,S,28/12/2010 00:00:00,1 	(04-JUN-2025 15:54:04)
2,3,1,3,24,0,S,28/12/2010 00:00:00,1 	(04-JUN-2025 15:54:04)
2,3,1,3,25,0,S,28/12/2010 00:00:00,1 	(04-JUN-2025 15:54:04)
2,3,1,3,22,0,S,31/12/2010 00:00:00,1 	(04-JUN-2025 15:54:04)
2,3,1,3,23,0,S,31/12/2010 00:00:00,1 	(04-JUN-2025 15:54:04)
2,3,1,3,26,0,S,31/12/2010 00:00:00,1 	(04-JUN-2025 15:54:04)
2,3,1,3,27,0,S,31/12/2010 00:00:00,1 	(04-JUN-2025 15:54:04)
2,3,1,3,49,0,S,12/01/2011 00:00:00,1 	(04-JUN-2025 15:54:04)
2,3,1,3,50,0,S,12/01/2011 00:00:00,1 	(04-JUN-2025 15:54:04)
2,3,1,3,51,0,S,12/01/2011 00:00:00,1 	(04-JUN-2025 15:54:04)
2,3,1,3,52,0,S,12/01/2011 00:00:00,1 	(04-JUN-2025 15:54:04)
2,3,1,3,53,0,S,12/01/2011 00:00:00,1 	(04-JUN-2025 15:54:04)
2,3,1,3,54,0,S,12/01/2011 00:00:00,1 	(04-JUN-2025 15:54:04)
2,3,1,3,55,0,S,09/02/2011 00:00:00,1 	(04-JUN-2025 15:54:04)
2,3,1,3,56,0,S,09/02/2011 00:00:00,1 	(04-JUN-2025 15:54:04)
2,3,1,3,57,0,S,09/02/2011 00:00:00,1 	(04-JUN-2025 15:54:04)
2,3,1,3,11,1,S,28/02/2011 00:00:00,1 	(04-JUN-2025 15:54:04)
2,3,1,3,11,2,S,28/02/2011 00:00:00,1 	(04-JUN-2025 15:54:04)
2,3,1,3,11,3,S,28/02/2011 00:00:00,1 	(04-JUN-2025 15:54:04)
2,3,1,3,75,1,S,07/04/2011 00:00:00,1 	(04-JUN-2025 15:54:04)
2,3,1,3,75,3,S,07/04/2011 00:00:00,1 	(04-JUN-2025 15:54:04)
2,1,2,0,19,0,S,13/04/2011 00:00:00,1 	(04-JUN-2025 15:54:04)
2,1,2,0,20,0,S,13/04/2011 00:00:00,1 	(04-JUN-2025 15:54:04)
2,1,2,0,24,0,S,15/04/2011 00:00:00,1 	(04-JUN-2025 15:54:04)
2,1,2,0,25,0,S,15/04/2011 00:00:00,1 	(04-JUN-2025 15:54:04)
2,1,2,0,26,0,S,15/04/2011 00:00:00,1 	(04-JUN-2025 15:54:04)
2,1,2,0,27,0,S,25/05/2011 00:00:00,2 	(04-JUN-2025 15:54:04)
2,1,2,0,27,1,S,01/06/2011 00:00:00,2 	(04-JUN-2025 15:54:04)
2,1,2,0,28,0,S,23/06/2011 00:00:00,1 	(04-JUN-2025 15:54:04)
2,1,2,0,28,1,S,11/07/2011 00:00:00,1 	(04-JUN-2025 15:54:04)
2,3,1,3,67,3,S,10/08/2011 00:00:00,1 	(04-JUN-2025 15:54:04)
2,1,2,0,25,1,S,10/08/2011 00:00:00,1 	(04-JUN-2025 15:54:04)
2,1,2,0,24,1,S,10/08/2011 00:00:00,1 	(04-JUN-2025 15:54:04)
2,1,2,0,24,2,S,10/08/2011 00:00:00,1 	(04-JUN-2025 15:54:04)
2,1,2,0,27,3,S,10/08/2011 00:00:00,2 	(04-JUN-2025 15:54:04)
2,1,2,0,29,0,S,02/09/2011 00:00:00,1 	(04-JUN-2025 15:54:04)
2,3,1,3,67,4,S,08/09/2011 00:00:00,1 	(04-JUN-2025 15:54:04)
2,3,1,3,77,1,S,08/09/2011 00:00:00,1 	(04-JUN-2025 15:54:04)
2,2,2,0,1,1,S,08/09/2011 00:00:00,1 	(04-JUN-2025 15:54:04)
2,3,1,3,68,1,S,09/09/2011 00:00:00,1 	(04-JUN-2025 15:54:04)
2,3,1,3,69,1,S,14/12/2011 00:00:00,1 	(04-JUN-2025 15:54:04)
2,2,2,0,2,0,S,16/12/2011 00:00:00,1 	(04-JUN-2025 15:54:04)
2,3,1,3,78,0,S,23/01/2012 00:00:00,1 	(04-JUN-2025 15:54:04)
2,3,1,3,78,1,S,24/01/2012 00:00:00,1 	(04-JUN-2025 15:54:04)
2,2,2,0,3,0,S,01/02/2012 00:00:00,1 	(04-JUN-2025 15:54:04)
2,1,2,0,30,0,S,02/02/2012 00:00:00,1 	(04-JUN-2025 15:54:04)
2,2,2,0,4,0,S,16/02/2012 00:00:00,1 	(04-JUN-2025 15:54:04)
2,3,1,3,70,1,S,01/03/2012 00:00:00,1 	(04-JUN-2025 15:54:04)
2,1,2,0,31,0,S,05/03/2012 00:00:00,1 	(04-JUN-2025 15:54:04)
2,11,1,0,1,0,S,08/08/2012 00:00:00,1 	(04-JUN-2025 15:54:04)
2,3,1,3,81,2,S,19/04/2013 00:00:00,1 	(04-JUN-2025 15:54:04)
2,3,1,3,82,0,S,17/05/2013 00:00:00,1 	(04-JUN-2025 15:54:04)
2,280,1,0,1,0,S,17/05/2013 00:00:00,1 	(04-JUN-2025 15:54:04)
2,3,1,3,82,1,S,27/05/2013 00:00:00,1 	(04-JUN-2025 15:54:04)
2,280,1,0,1,1,S,29/05/2013 00:00:00,1 	(04-JUN-2025 15:54:04)
2,280,1,0,2,0,S,31/05/2013 00:00:00,1 	(04-JUN-2025 15:54:04)
2,3,1,3,83,0,S,28/06/2013 00:00:00,1 	(04-JUN-2025 15:54:04)
2,12,1,0,1,0,S,28/06/2013 00:00:00,1 	(04-JUN-2025 15:54:04)
2,3,1,3,84,0,S,16/08/2013 00:00:00,1 	(04-JUN-2025 15:54:04)
2,3,1,3,84,1,S,02/09/2013 00:00:00,1 	(04-JUN-2025 15:54:04)
2,1,2,1,35,0,S,04/10/2013 00:00:00,1 	(04-JUN-2025 15:54:04)
2,280,1,0,3,0,S,01/11/2013 00:00:00,1 	(04-JUN-2025 15:54:04)
2,2,3,0,2,0,S,11/11/2013 00:00:00,1 	(04-JUN-2025 15:54:04)
2,12,1,0,3,0,S,27/11/2013 00:00:00,1 	(04-JUN-2025 15:54:04)
2,280,1,0,4,0,S,06/12/2013 00:00:00,1 	(04-JUN-2025 15:54:04)
2,3,1,3,86,1,S,20/12/2013 00:00:00,1 	(04-JUN-2025 15:54:04)
2,1,2,1,37,0,S,25/02/2014 00:00:00,1 	(04-JUN-2025 15:54:04)
2,13,1,0,3,0,S,27/02/2014 00:00:00,1 	(04-JUN-2025 15:54:04)
2,13,1,0,3,1,S,31/03/2014 00:00:00,1 	(04-JUN-2025 15:54:04)
2,2,3,0,6,0,S,16/06/2014 00:00:00,1 	(04-JUN-2025 15:54:04)
2,1,2,1,41,0,S,14/07/2014 00:00:00,1 	(04-JUN-2025 15:54:04)
2,1,2,1,41,1,S,18/07/2014 00:00:00,1 	(04-JUN-2025 15:54:04)
2,269,1,0,3,0,S,30/09/2014 00:00:00,1 	(04-JUN-2025 15:54:04)
2,14,1,0,2,0,S,06/08/2014 00:00:00,1 	(04-JUN-2025 15:54:04)
2,14,1,0,3,0,S,13/08/2014 00:00:00,1 	(04-JUN-2025 15:54:04)
2,14,1,0,2,1,S,14/08/2014 00:00:00,1 	(04-JUN-2025 15:54:04)
2,2,3,0,9,0,S,30/09/2014 00:00:00,1 	(04-JUN-2025 15:54:04)
2,15,1,0,1,0,S,30/09/2014 00:00:00,1 	(04-JUN-2025 15:54:04)
2,1,2,1,43,0,S,30/09/2014 00:00:00,1 	(04-JUN-2025 15:54:04)
2,2,3,0,10,0,S,15/10/2014 00:00:00,1 	(04-JUN-2025 15:54:04)
2,269,1,0,4,0,S,10/11/2014 00:00:00,1 	(04-JUN-2025 15:54:04)
2,14,1,0,5,1,S,01/12/2014 00:00:00,1 	(04-JUN-2025 15:54:04)
2,15,1,0,4,0,S,01/12/2014 00:00:00,1 	(04-JUN-2025 15:54:04)
2,14,1,0,4,0,S,03/12/2014 00:00:00,1 	(04-JUN-2025 15:54:04)
2,3,1,3,89,0,S,12/12/2014 00:00:00,1 	(04-JUN-2025 15:54:04)
2,3,1,3,89,1,S,08/01/2015 00:00:00,1 	(04-JUN-2025 15:54:04)
2,11,1,0,2,0,S,08/01/2015 00:00:00,1 	(04-JUN-2025 15:54:04)
2,269,1,0,5,0,S,17/02/2015 00:00:00,1 	(04-JUN-2025 15:54:04)
2,3,1,3,91,0,S,19/02/2015 00:00:00,1 	(04-JUN-2025 15:54:04)
2,14,1,0,7,0,S,15/05/2015 00:00:00,1 	(04-JUN-2025 15:54:04)
2,2,3,0,13,0,S,13/03/2015 00:00:00,1 	(04-JUN-2025 15:54:04)
2,15,1,0,6,0,S,13/03/2015 00:00:00,1 	(04-JUN-2025 15:54:04)
2,14,1,0,6,0,S,31/03/2015 00:00:00,1 	(04-JUN-2025 15:54:04)
2,14,1,0,7,1,S,28/05/2015 00:00:00,1 	(04-JUN-2025 15:54:04)
2,14,1,0,8,0,S,31/07/2015 00:00:00,1 	(04-JUN-2025 15:54:04)
2,15,1,0,7,0,S,29/05/2015 00:00:00,1 	(04-JUN-2025 15:54:04)
2,15,1,0,8,0,S,15/06/2015 00:00:00,1 	(04-JUN-2025 15:54:04)
2,2,4,0,1,0,S,31/07/2015 00:00:00,1 	(04-JUN-2025 15:54:04)
2,15,1,1,11,0,S,31/12/2015 00:00:00,1 	(04-JUN-2025 15:54:04)
2,15,1,2,13,1,S,22/03/2016 00:00:00,1 	(04-JUN-2025 15:54:04)
2,15,1,2,12,0,S,29/01/2016 00:00:00,2 	(04-JUN-2025 15:54:04)
2,2,4,0,3,0,S,14/03/2016 00:00:00,1 	(04-JUN-2025 15:54:04)
2,14,1,0,12,0,S,14/03/2016 00:00:00,1 	(04-JUN-2025 15:54:04)
2,14,1,0,12,1,S,12/04/2016 00:00:00,1 	(04-JUN-2025 15:54:04)
2,15,1,2,14,0,S,27/05/2016 00:00:00,1 	(04-JUN-2025 15:54:04)
2,2,4,0,4,0,S,30/05/2016 00:00:00,1 	(04-JUN-2025 15:54:04)
2,15,2,0,1,0,S,29/06/2016 00:00:00,1 	(04-JUN-2025 15:54:04)
2,17,1,0,1,0,S,29/07/2016 00:00:00,1 	(04-JUN-2025 15:54:04)
2,2,5,0,1,0,S,29/07/2016 00:00:00,1 	(04-JUN-2025 15:54:04)
2,2,5,0,2,0,S,14/09/2016 00:00:00,1 	(04-JUN-2025 15:54:04)
2,18,1,0,2,0,S,31/08/2016 00:00:00,1 	(04-JUN-2025 15:54:04)
2,2,5,0,3,0,S,26/10/2016 00:00:00,1 	(04-JUN-2025 15:54:04)
2,13,2,0,1,0,S,26/10/2016 00:00:00,1 	(04-JUN-2025 15:54:04)
2,13,2,0,1,1,S,14/11/2016 00:00:00,1 	(04-JUN-2025 15:54:04)
2,13,2,0,2,0,S,30/11/2016 00:00:00,1 	(04-JUN-2025 15:54:04)
2,15,2,0,3,0,S,30/11/2016 00:00:00,1 	(04-JUN-2025 15:54:04)
2,15,2,0,4,0,S,19/12/2016 00:00:00,1 	(04-JUN-2025 15:54:04)
2,160,1,0,1,0,S,27/12/2016 00:00:00,1 	(04-JUN-2025 15:54:04)
2,13,2,0,2,1,S,27/12/2016 00:00:00,1 	(04-JUN-2025 15:54:04)
2,228,1,0,1,0,S,27/12/2016 00:00:00,1 	(04-JUN-2025 15:54:04)
2,20,1,0,3,0,S,12/04/2017 00:00:00,1 	(04-JUN-2025 15:54:04)
2,3,1,3,97,0,S,12/07/2018 00:00:00,1 	(04-JUN-2025 15:54:04)
2,3,1,3,95,0,S,11/04/2018 00:00:00,1 	(04-JUN-2025 15:54:04)
2,154,1,0,1,0,S,30/04/2018 00:00:00,1 	(04-JUN-2025 15:54:04)
2,21,1,0,4,0,S,30/03/2019 00:00:00,1 	(04-JUN-2025 15:54:04)
2,21,1,0,1,0,S,16/02/2019 00:00:00,1 	(04-JUN-2025 15:54:04)
2,21,1,0,1,1,S,27/02/2019 00:00:00,1 	(04-JUN-2025 15:54:04)
2,21,1,0,2,0,S,28/02/2019 00:00:00,1 	(04-JUN-2025 15:54:04)
2,21,1,0,3,0,S,30/03/2019 00:00:00,1 	(04-JUN-2025 15:54:04)
2,15,2,0,5,0,S,05/04/2019 00:00:00,1 	(04-JUN-2025 15:54:04)
2,12,1,0,5,0,S,31/03/2019 00:00:00,1 	(04-JUN-2025 15:54:04)
2,2,6,0,1,1,S,07/06/2019 00:00:00,1 	(04-JUN-2025 15:54:04)
2,12,1,0,4,2,S,08/04/2019 00:00:00,1 	(04-JUN-2025 15:54:04)
2,2,6,0,1,0,S,30/04/2019 00:00:00,1 	(04-JUN-2025 15:54:04)
2,4,2,1,1,0,S,15/06/2019 00:00:00,1 	(04-JUN-2025 15:54:04)
2,4,2,1,2,0,S,15/07/2019 00:00:00,1 	(04-JUN-2025 15:54:04)
2,3,1,3,101,0,S,13/08/2019 00:00:00,1 	(04-JUN-2025 15:54:04)
