

<<START>>,<<FMS_BUY_DAILY_BUYER_NOM>>,,,,,, 	(05-JUN-2025 15:13:09)
2,1, 0, 0,823023, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823023, 4,D, 	(05-JUN-2025 15:13:10)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,1, 0, 0,823022, 4,D, 	(05-JUN-2025 15:13:10)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,1, 0, 0,823025, 4,D, 	(05-JUN-2025 15:13:10)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,1, 0, 0,823025, 4,D, 	(05-JUN-2025 15:13:10)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,1, 0, 0,823025, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823025, 4,D, 	(05-JUN-2025 15:13:10)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,1, 0, 0,823025, 4,D, 	(05-JUN-2025 15:13:10)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,1, 0, 0,823025, 4,D, 	(05-JUN-2025 15:13:10)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,1, 0, 0,823025, 4,D, 	(05-JUN-2025 15:13:10)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,1, 0, 0,823025, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823025, 4,D, 	(05-JUN-2025 15:13:10)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,1, 0, 0,823025, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823025, 4,D, 	(05-JUN-2025 15:13:10)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,1, 0, 0,823026, 4,D, 	(05-JUN-2025 15:13:10)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,1, 0, 0,823023, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823023, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823023, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823023, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823023, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823023, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823023, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823023, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823023, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823023, 4,D, 	(05-JUN-2025 15:13:10)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,1, 0, 0,823024, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823024, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823024, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823024, 4,D, 	(05-JUN-2025 15:13:10)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,1, 0, 0,823024, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823024, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823024, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823024, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823024, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823024, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823024, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823024, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823024, 4,D, 	(05-JUN-2025 15:13:10)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,1, 0, 0,823025, 4,D, 	(05-JUN-2025 15:13:10)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,1, 0, 0,823022, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823022, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823022, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823023, 4,D, 	(05-JUN-2025 15:13:10)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,1, 0, 0,823023, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823022, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823023, 4,D, 	(05-JUN-2025 15:13:10)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,1, 0, 0,823024, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823024, 4,D, 	(05-JUN-2025 15:13:10)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,1, 0, 0,823025, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823026, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823026, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823026, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823026, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823026, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823025, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823025, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823025, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823025, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823025, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823025, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823025, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823025, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823025, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823025, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823025, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823025, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823025, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823025, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823025, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823025, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823026, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823026, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823026, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823026, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823026, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823026, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823026, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823026, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823026, 4,D, 	(05-JUN-2025 15:13:10)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,1, 0, 0,823031, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823031, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823030, 4,D, 	(05-JUN-2025 15:13:10)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,1, 0, 0,823030, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823031, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823030, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823030, 4,D, 	(05-JUN-2025 15:13:10)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,1, 0, 0,823030, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823030, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823030, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823030, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823030, 4,D, 	(05-JUN-2025 15:13:10)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,1, 0, 0,823031, 4,D, 	(05-JUN-2025 15:13:10)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,1, 0, 0,823033, 4,D, 	(05-JUN-2025 15:13:10)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,1, 0, 0,823030, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823030, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823030, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823030, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823033, 4,D, 	(05-JUN-2025 15:13:10)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,1, 0, 0,823034, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823034, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823034, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823034, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823033, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823034, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823034, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823034, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823033, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823034, 4,D, 	(05-JUN-2025 15:13:10)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,1, 0, 0,823034, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823030, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823030, 4,D, 	(05-JUN-2025 15:13:10)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,1, 0, 0,823024, 4,D, 	(05-JUN-2025 15:13:10)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,1, 0, 0,823024, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823024, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823024, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823024, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823024, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823024, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823024, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823024, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823024, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823024, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823024, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823023, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823023, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823023, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823023, 4,D, 	(05-JUN-2025 15:13:10)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,1, 0, 0,823024, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823024, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823024, 4,D, 	(05-JUN-2025 15:13:10)
2,1, 0, 0,823025, 4,D, 	(05-JUN-2025 15:13:10)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,1, 0, 0,823023, 4,D, 	(05-JUN-2025 15:13:10)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:10)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:11)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:11)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:11)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:11)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:11)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:11)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:11)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:11)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:11)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:11)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:11)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:11)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:11)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:11)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:11)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:11)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:11)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:11)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:11)	 (Not Inserted)
2,1, 0, 0,823023, 4,D, 	(05-JUN-2025 15:13:11)
2,1, 0, 0,823023, 4,D, 	(05-JUN-2025 15:13:11)
2,1, 0, 0,823022, 4,D, 	(05-JUN-2025 15:13:11)
2,1, 0, 0,823022, 4,D, 	(05-JUN-2025 15:13:11)
2,1, 0, 0,823022, 4,D, 	(05-JUN-2025 15:13:11)
2,1, 0, 0,823022, 4,D, 	(05-JUN-2025 15:13:11)
2,1, 0, 0,823022, 4,D, 	(05-JUN-2025 15:13:11)
2,1, 0, 0,823022, 4,D, 	(05-JUN-2025 15:13:11)
2,1, 0, 0,823022, 4,D, 	(05-JUN-2025 15:13:11)
2,1, 0, 0,823022, 4,D, 	(05-JUN-2025 15:13:11)
2,1, 0, 0,823022, 4,D, 	(05-JUN-2025 15:13:11)
2,1, 0, 0,823022, 4,D, 	(05-JUN-2025 15:13:11)
2,, , ,, ,, 	(05-JUN-2025 15:13:11)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:11)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:11)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:11)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:11)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:11)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:11)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:11)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:11)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:11)	 (Not Inserted)
2,1, 0, 0,823023, 4,D, 	(05-JUN-2025 15:13:11)
2,1, 0, 0,823023, 4,D, 	(05-JUN-2025 15:13:11)
2,1, 0, 0,823023, 4,D, 	(05-JUN-2025 15:13:11)
2,1, 0, 0,823023, 4,D, 	(05-JUN-2025 15:13:11)
2,, , ,, ,, 	(05-JUN-2025 15:13:11)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:11)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:11)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:11)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:11)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:11)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:11)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:11)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:11)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:11)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:11)	 (Not Inserted)
2,1, 0, 0,823031, 4,D, 	(05-JUN-2025 15:13:11)
2,, , ,, ,, 	(05-JUN-2025 15:13:11)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:11)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:11)	 (Not Inserted)
2,1, 0, 0,823031, 4,D, 	(05-JUN-2025 15:13:11)
2,, , ,, ,, 	(05-JUN-2025 15:13:11)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:11)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:11)	 (Not Inserted)
2,1, 0, 0,823031, 4,D, 	(05-JUN-2025 15:13:11)
2,, , ,, ,, 	(05-JUN-2025 15:13:11)	 (Not Inserted)
2,1, 0, 0,823032, 4,D, 	(05-JUN-2025 15:13:11)
2,, , ,, ,, 	(05-JUN-2025 15:13:11)	 (Not Inserted)
2,1, 0, 0,823031, 4,D, 	(05-JUN-2025 15:13:11)
2,, , ,, ,, 	(05-JUN-2025 15:13:11)	 (Not Inserted)
2,1, 0, 0,823031, 4,D, 	(05-JUN-2025 15:13:11)
2,, , ,, ,, 	(05-JUN-2025 15:13:11)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:11)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:11)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:11)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:11)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:11)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:11)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:11)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:11)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:11)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:11)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:11)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:11)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:11)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:11)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:11)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:11)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:11)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:11)	 (Not Inserted)
2,1, 0, 0,823030, 4,D, 	(05-JUN-2025 15:13:11)
2,1, 0, 0,823030, 4,D, 	(05-JUN-2025 15:13:11)
2,1, 0, 0,823030, 4,D, 	(05-JUN-2025 15:13:11)
2,1, 0, 0,823030, 4,D, 	(05-JUN-2025 15:13:11)
2,, , ,, ,, 	(05-JUN-2025 15:13:11)	 (Not Inserted)
2,1, 0, 0,823030, 4,D, 	(05-JUN-2025 15:13:11)
2,1, 0, 0,823030, 4,D, 	(05-JUN-2025 15:13:11)
2,1, 0, 0,823030, 4,D, 	(05-JUN-2025 15:13:11)
2,1, 0, 0,823030, 4,D, 	(05-JUN-2025 15:13:11)
2,1, 0, 0,823030, 4,D, 	(05-JUN-2025 15:13:11)
2,1, 0, 0,823030, 4,D, 	(05-JUN-2025 15:13:11)
2,1, 0, 0,823030, 4,D, 	(05-JUN-2025 15:13:11)
2,1, 0, 0,823030, 4,D, 	(05-JUN-2025 15:13:11)
2,1, 0, 0,823030, 4,D, 	(05-JUN-2025 15:13:11)
2,1, 0, 0,823030, 4,D, 	(05-JUN-2025 15:13:11)
2,1, 0, 0,823030, 4,D, 	(05-JUN-2025 15:13:11)
2,1, 0, 0,823030, 4,D, 	(05-JUN-2025 15:13:11)
2,, , ,, ,, 	(05-JUN-2025 15:13:11)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:11)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:11)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:11)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:11)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:11)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:11)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:11)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:11)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:11)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:11)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:11)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:11)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:11)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:11)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:11)	 (Not Inserted)
